Campaign_ID,Customer_ID,Source,Medium,New_Users
44,CUST0110,Facebook,Paid,1
56,CUST3049,Facebook,Referral,1
28,CUST4095,Instagram,Email,1
20,CUST4742,Instagram,Organic,0
48,CUST2166,Instagram,Email,0
17,CUST1508,Facebook,Referral,1
34,CUST1323,YouTube,Email,0
15,CUST2822,Facebook,Paid,1
58,CUST0276,Facebook,Organic,0
3,CUST0604,Instagram,Social,1
48,CUST4767,Instagram,Paid,1
45,CUST3841,Instagram,Organic,0
60,CUST1484,Instagram,Email,1
44,CUST2563,YouTube,Organic,1
20,CUST3420,Google,Organic,1
15,CUST2434,Instagram,Organic,1
2,CUST2962,Facebook,Referral,1
3,CUST1371,Instagram,Social,1
54,CUST0200,Facebook,Paid,1
46,CUST4909,Google,Direct,0
32,CUST4405,YouTube,Email,1
38,CUST4962,Google,Direct,0
52,CUST2742,Instagram,Email,1
23,CUST3234,YouTube,Email,0
37,CUST1588,Google,Organic,0
50,CUST1940,Instagram,Social,1
55,CUST2200,Google,Email,0
38,CUST1929,Instagram,Organic,1
6,CUST1994,YouTube,Referral,1
22,CUST2946,YouTube,Referral,1
46,CUST4591,Instagram,Paid,0
43,CUST1432,YouTube,Email,1
52,CUST4040,Google,Social,1
21,CUST3187,Instagram,Paid,1
51,CUST0931,Facebook,Social,0
18,CUST0287,YouTube,Email,0
48,CUST1028,Google,Social,0
35,CUST2615,Google,Direct,0
39,CUST1280,YouTube,Paid,1
43,CUST2442,Facebook,Email,1
47,CUST0353,Facebook,Referral,0
31,CUST4552,Google,Direct,0
51,CUST0123,Google,Paid,1
47,CUST2035,Facebook,Email,0
58,CUST0892,Google,Direct,1
5,CUST4632,YouTube,Social,1
39,CUST1267,Facebook,Referral,0
60,CUST0801,Google,Direct,0
30,CUST2430,Facebook,Referral,1
18,CUST3935,Google,Direct,1
25,CUST0927,Google,Direct,0
10,CUST1524,Facebook,Social,0
10,CUST0891,Facebook,Email,0
46,CUST1909,Instagram,Email,1
18,CUST4170,YouTube,Social,1
32,CUST1902,Instagram,Referral,1
2,CUST2255,Google,Paid,1
12,CUST2496,Google,Organic,0
46,CUST1296,Google,Direct,1
46,CUST3648,Google,Direct,0
5,CUST4405,Google,Referral,1
51,CUST0623,Facebook,Paid,1
4,CUST3122,Google,Paid,0
36,CUST2810,Google,Direct,1
37,CUST3904,YouTube,Paid,1
26,CUST0612,YouTube,Paid,1
39,CUST1121,Google,Email,1
15,CUST0247,Google,Organic,1
3,CUST0543,Google,Direct,0
50,CUST1751,Google,Direct,1
8,CUST2476,Instagram,Paid,1
49,CUST0492,Facebook,Organic,1
49,CUST2689,YouTube,Referral,1
12,CUST3155,Google,Direct,1
9,CUST1406,Google,Referral,1
44,CUST0739,Instagram,Organic,1
25,CUST0517,Google,Paid,1
3,CUST4110,YouTube,Paid,0
26,CUST0868,Google,Email,0
48,CUST4806,Google,Direct,1
18,CUST0699,Instagram,Social,1
50,CUST0006,Facebook,Paid,1
1,CUST1124,Google,Direct,1
14,CUST2964,YouTube,Organic,0
24,CUST4147,Facebook,Social,0
9,CUST3787,Google,Referral,1
57,CUST0399,YouTube,Organic,1
2,CUST2093,Google,Social,0
40,CUST2894,Google,Direct,1
41,CUST2102,YouTube,Referral,0
60,CUST4871,Instagram,Email,1
8,CUST0218,Facebook,Paid,0
17,CUST1953,Facebook,Email,0
47,CUST2776,YouTube,Social,0
44,CUST1771,YouTube,Referral,0
32,CUST1804,Google,Organic,1
42,CUST0541,Instagram,Paid,0
42,CUST0639,Google,Direct,1
42,CUST2009,Google,Organic,1
37,CUST3467,Google,Direct,1
34,CUST4849,YouTube,Referral,0
53,CUST0504,Google,Direct,0
13,CUST3131,YouTube,Social,0
31,CUST4255,Instagram,Email,0
27,CUST3486,Facebook,Email,1
40,CUST2480,Google,Social,0
35,CUST4681,Google,Direct,0
6,CUST4099,Google,Direct,0
60,CUST0968,Facebook,Email,0
57,CUST2445,YouTube,Social,0
22,CUST3459,Facebook,Social,0
43,CUST0083,YouTube,Organic,0
45,CUST2547,YouTube,Email,1
59,CUST4957,Facebook,Social,1
32,CUST2056,Google,Direct,1
52,CUST3580,Google,Email,0
17,CUST3614,Google,Social,0
58,CUST1281,Google,Direct,1
30,CUST3769,YouTube,Referral,0
52,CUST2335,YouTube,Referral,1
41,CUST3620,Facebook,Referral,1
54,CUST3215,Google,Direct,1
56,CUST0553,YouTube,Referral,0
13,CUST1941,Google,Direct,0
53,CUST1071,Facebook,Organic,1
50,CUST2111,YouTube,Organic,1
55,CUST0913,Instagram,Organic,0
55,CUST1886,Google,Paid,1
39,CUST4888,Facebook,Email,0
30,CUST3057,Instagram,Email,1
35,CUST1039,Google,Organic,1
2,CUST2330,Google,Paid,0
37,CUST1526,Facebook,Organic,0
30,CUST3419,Google,Direct,1
49,CUST0694,Google,Social,1
19,CUST1847,Instagram,Referral,1
34,CUST3703,Facebook,Referral,0
17,CUST2105,Instagram,Social,1
16,CUST1872,YouTube,Email,0
54,CUST2164,YouTube,Organic,0
58,CUST3885,Instagram,Social,0
13,CUST1880,Google,Direct,0
34,CUST0187,Google,Direct,0
20,CUST4414,Google,Social,0
8,CUST4089,Instagram,Social,1
45,CUST2501,Google,Direct,1
45,CUST1642,Google,Direct,1
35,CUST3024,Facebook,Social,1
16,CUST4649,Instagram,Social,1
19,CUST2471,Google,Direct,0
19,CUST2463,Facebook,Organic,0
11,CUST3613,Google,Referral,1
30,CUST1867,Instagram,Organic,1
37,CUST3677,Instagram,Organic,1
19,CUST3018,Facebook,Paid,0
37,CUST3040,Google,Organic,0
13,CUST3579,Facebook,Social,1
36,CUST3231,Google,Direct,0
22,CUST0745,Facebook,Email,0
22,CUST4668,YouTube,Organic,0
16,CUST3501,Google,Direct,0
38,CUST2738,Instagram,Referral,1
46,CUST3997,Google,Paid,1
7,CUST2197,Google,Direct,1
3,CUST1548,Instagram,Referral,0
28,CUST0178,Instagram,Email,0
25,CUST0371,Facebook,Social,0
52,CUST4503,Facebook,Referral,1
55,CUST0449,Google,Referral,1
24,CUST2499,Google,Direct,1
23,CUST4015,Facebook,Social,1
6,CUST4578,Google,Organic,1
3,CUST2731,Google,Organic,0
32,CUST2267,Google,Referral,0
31,CUST3742,Google,Direct,1
24,CUST2803,Google,Social,0
50,CUST0362,Facebook,Email,0
10,CUST2519,Google,Paid,0
42,CUST1332,Google,Direct,0
24,CUST1674,Instagram,Organic,1
44,CUST3020,Google,Organic,1
20,CUST4211,Facebook,Organic,1
32,CUST4620,Google,Paid,1
60,CUST4111,YouTube,Organic,1
35,CUST3827,Google,Direct,1
13,CUST3809,Google,Organic,0
3,CUST2052,Google,Paid,1
9,CUST2032,Google,Organic,0
42,CUST2694,Instagram,Email,1
6,CUST0275,Google,Direct,0
16,CUST1060,Facebook,Paid,1
10,CUST2827,Instagram,Paid,0
26,CUST3802,YouTube,Organic,1
2,CUST0979,Instagram,Organic,0
1,CUST3159,YouTube,Email,0
25,CUST2137,Instagram,Referral,0
8,CUST0232,Google,Direct,1
16,CUST1726,YouTube,Paid,0
19,CUST1854,Facebook,Organic,0
59,CUST4035,Instagram,Email,1
35,CUST1046,Facebook,Email,0
48,CUST3672,Facebook,Social,0
12,CUST1340,Google,Organic,1
7,CUST4538,Instagram,Email,0
9,CUST0862,Facebook,Organic,0
46,CUST2164,Facebook,Paid,0
54,CUST2450,Google,Direct,1
9,CUST3402,YouTube,Organic,0
26,CUST2480,Google,Paid,1
50,CUST2853,Instagram,Email,1
37,CUST0424,Instagram,Paid,1
18,CUST1076,Google,Direct,1
14,CUST3206,YouTube,Organic,1
10,CUST0924,Google,Direct,1
24,CUST2556,Google,Organic,1
34,CUST4152,Instagram,Paid,1
4,CUST3532,Facebook,Organic,1
4,CUST2575,YouTube,Social,1
43,CUST4742,Google,Direct,0
46,CUST2144,Google,Direct,1
44,CUST2339,Google,Organic,1
45,CUST1939,Instagram,Paid,0
55,CUST3862,Google,Paid,1
53,CUST4950,Google,Organic,0
29,CUST3118,Google,Direct,0
33,CUST1319,Facebook,Paid,1
48,CUST3435,YouTube,Email,1
48,CUST2666,YouTube,Paid,1
17,CUST0496,YouTube,Organic,1
42,CUST1060,Google,Paid,1
2,CUST3754,Google,Direct,1
45,CUST2225,Google,Direct,0
52,CUST0762,Google,Direct,1
7,CUST2700,Instagram,Social,0
12,CUST2377,Facebook,Email,1
58,CUST1991,Google,Direct,1
3,CUST3172,Facebook,Email,1
46,CUST4526,Google,Organic,0
4,CUST3979,Instagram,Paid,1
9,CUST2381,Google,Direct,1
7,CUST4021,Instagram,Paid,0
50,CUST4796,Google,Direct,1
20,CUST0993,Google,Paid,0
20,CUST4770,Google,Paid,1
42,CUST2195,YouTube,Email,1
53,CUST4348,Google,Social,1
39,CUST4498,Instagram,Email,0
28,CUST2608,Google,Referral,1
19,CUST3727,YouTube,Paid,0
41,CUST4077,Google,Referral,1
40,CUST4156,YouTube,Organic,1
20,CUST1160,Google,Direct,0
36,CUST4838,Google,Direct,0
39,CUST4665,Facebook,Paid,0
49,CUST3885,YouTube,Email,0
21,CUST1185,Instagram,Organic,0
6,CUST0319,Google,Direct,0
27,CUST1338,Instagram,Organic,1
48,CUST3432,Google,Direct,0
39,CUST2610,Instagram,Email,1
24,CUST3066,YouTube,Email,1
3,CUST3802,Facebook,Paid,1
54,CUST1926,Google,Social,0
58,CUST0047,Instagram,Email,1
17,CUST0898,YouTube,Social,0
19,CUST4041,Instagram,Email,0
37,CUST0552,Google,Direct,0
3,CUST0637,Google,Direct,0
42,CUST4531,Google,Email,0
20,CUST2220,Google,Referral,0
14,CUST2665,Facebook,Email,0
54,CUST4564,Google,Referral,0
44,CUST1701,Facebook,Paid,0
30,CUST4502,Google,Organic,1
48,CUST2498,Instagram,Referral,0
57,CUST0371,Instagram,Email,0
32,CUST1927,Facebook,Organic,1
34,CUST1633,YouTube,Social,0
23,CUST4377,YouTube,Paid,1
56,CUST3788,Facebook,Social,0
29,CUST1871,Google,Direct,1
18,CUST2769,Instagram,Referral,0
28,CUST2747,Facebook,Referral,1
24,CUST3798,Google,Direct,1
3,CUST1847,YouTube,Referral,0
11,CUST2044,Facebook,Social,1
4,CUST0263,Facebook,Referral,0
12,CUST0991,Instagram,Email,1
44,CUST4401,Google,Direct,0
15,CUST4144,Facebook,Email,1
22,CUST1079,Instagram,Referral,1
35,CUST0839,Google,Direct,1
48,CUST4420,YouTube,Paid,0
3,CUST1527,YouTube,Social,1
3,CUST3100,Instagram,Email,1
44,CUST1721,Google,Direct,0
48,CUST0542,Google,Direct,0
43,CUST0382,Instagram,Social,1
28,CUST4095,Instagram,Referral,1
58,CUST0464,YouTube,Social,0
32,CUST1603,Instagram,Paid,1
38,CUST3822,Google,Paid,0
46,CUST0225,Google,Direct,0
8,CUST2435,Google,Referral,1
31,CUST3068,Google,Referral,0
28,CUST3973,Facebook,Referral,1
51,CUST0356,YouTube,Paid,1
6,CUST2332,Google,Direct,0
14,CUST2266,Instagram,Paid,0
31,CUST3914,Google,Referral,0
2,CUST1636,Facebook,Organic,0
25,CUST3324,Google,Direct,1
39,CUST1459,Facebook,Organic,1
1,CUST1654,Google,Social,1
22,CUST2983,YouTube,Email,1
40,CUST2116,YouTube,Organic,0
42,CUST2402,YouTube,Paid,0
17,CUST2842,YouTube,Email,1
33,CUST3370,Google,Organic,0
22,CUST0862,YouTube,Organic,0
3,CUST0310,YouTube,Organic,1
6,CUST0483,Google,Email,1
23,CUST3008,YouTube,Organic,1
6,CUST2659,Google,Direct,0
4,CUST3407,Google,Direct,1
20,CUST4851,Instagram,Social,0
6,CUST3315,Instagram,Organic,1
51,CUST2355,Google,Direct,1
4,CUST0810,Instagram,Organic,1
54,CUST4111,Facebook,Social,0
44,CUST3196,Facebook,Email,0
1,CUST0034,Instagram,Referral,1
11,CUST4483,Facebook,Referral,0
55,CUST1279,Facebook,Paid,0
41,CUST2586,Facebook,Referral,1
7,CUST0200,Google,Referral,1
16,CUST2119,Instagram,Email,0
37,CUST3253,Facebook,Organic,0
31,CUST0943,Google,Referral,0
7,CUST1599,Google,Social,0
34,CUST3834,YouTube,Paid,0
34,CUST0305,Facebook,Organic,0
14,CUST0098,Instagram,Email,1
31,CUST4735,Instagram,Referral,1
3,CUST0263,Google,Social,1
48,CUST0837,Facebook,Referral,0
57,CUST1152,Facebook,Paid,0
41,CUST4435,Google,Social,0
36,CUST4478,Instagram,Email,0
40,CUST4835,Google,Direct,1
59,CUST1248,Facebook,Organic,0
39,CUST0267,Google,Direct,1
58,CUST1997,Google,Direct,1
29,CUST2117,Instagram,Paid,0
34,CUST0605,YouTube,Paid,1
40,CUST4987,Google,Social,1
34,CUST1197,Google,Organic,1
6,CUST3417,YouTube,Email,1
19,CUST0225,YouTube,Referral,1
18,CUST4758,Facebook,Paid,1
36,CUST1497,Google,Social,1
48,CUST0511,Google,Direct,0
24,CUST1935,Google,Direct,0
6,CUST4744,Facebook,Organic,0
8,CUST2384,YouTube,Referral,0
55,CUST0890,Instagram,Paid,1
50,CUST4419,Facebook,Referral,0
37,CUST2509,YouTube,Organic,0
14,CUST0910,Facebook,Organic,0
13,CUST4985,YouTube,Social,0
56,CUST0032,Instagram,Organic,1
4,CUST3508,Google,Paid,0
16,CUST1734,Facebook,Referral,1
22,CUST3912,Google,Direct,1
44,CUST2554,Google,Direct,1
22,CUST3738,Google,Organic,1
35,CUST1637,Facebook,Referral,1
31,CUST3131,Facebook,Referral,1
6,CUST0630,YouTube,Organic,0
28,CUST4288,Facebook,Paid,1
5,CUST1164,YouTube,Email,1
60,CUST0756,Facebook,Email,1
11,CUST1778,YouTube,Social,0
14,CUST4823,Google,Social,1
49,CUST1588,Google,Direct,0
58,CUST3665,YouTube,Organic,1
9,CUST1140,Instagram,Email,1
23,CUST0570,Instagram,Organic,0
59,CUST1016,Google,Paid,1
13,CUST2888,Facebook,Email,1
55,CUST3737,Google,Direct,0
25,CUST1291,Google,Organic,0
44,CUST2206,YouTube,Email,0
1,CUST0794,Google,Direct,0
39,CUST4274,Google,Direct,1
34,CUST2499,Facebook,Social,0
36,CUST2713,Google,Paid,0
4,CUST0930,Facebook,Referral,1
47,CUST2302,Instagram,Paid,1
2,CUST4460,Google,Direct,1
29,CUST0841,Instagram,Referral,0
21,CUST1555,Google,Direct,0
39,CUST0863,Google,Direct,1
18,CUST0179,Facebook,Paid,0
34,CUST3207,Facebook,Social,1
52,CUST1489,Google,Direct,1
55,CUST4523,Facebook,Organic,1
7,CUST4295,Facebook,Social,1
52,CUST2653,YouTube,Referral,1
45,CUST1645,YouTube,Organic,1
8,CUST4148,Google,Referral,1
10,CUST3307,YouTube,Organic,1
48,CUST0331,Instagram,Paid,0
10,CUST2695,Facebook,Paid,1
18,CUST2992,Google,Email,0
60,CUST3966,YouTube,Paid,0
31,CUST0623,Facebook,Paid,0
6,CUST2482,Instagram,Email,0
3,CUST0875,Instagram,Social,0
59,CUST1575,Facebook,Organic,1
38,CUST4854,Instagram,Referral,1
56,CUST1388,YouTube,Organic,1
5,CUST2567,Instagram,Social,1
42,CUST1309,Instagram,Referral,0
28,CUST2823,Google,Referral,1
12,CUST3070,Google,Social,1
57,CUST2836,Google,Direct,1
59,CUST3798,Facebook,Organic,1
45,CUST1550,Google,Email,1
20,CUST3173,Facebook,Social,0
16,CUST4910,YouTube,Organic,1
44,CUST3971,Google,Direct,1
37,CUST4258,YouTube,Paid,0
30,CUST2952,Facebook,Organic,0
57,CUST2716,YouTube,Email,1
7,CUST0682,Facebook,Paid,1
22,CUST1131,Google,Direct,1
47,CUST1136,Google,Direct,1
15,CUST1291,Instagram,Social,1
53,CUST3999,Instagram,Paid,0
38,CUST1326,YouTube,Paid,1
34,CUST3614,Instagram,Organic,0
51,CUST2103,Instagram,Email,1
19,CUST3390,Facebook,Referral,0
41,CUST3935,Google,Referral,1
10,CUST0063,Google,Organic,1
23,CUST0106,YouTube,Social,0
55,CUST1570,Instagram,Paid,0
10,CUST4752,Instagram,Email,0
19,CUST0007,Google,Social,1
39,CUST3233,Instagram,Organic,0
39,CUST1893,Google,Direct,1
52,CUST3134,Google,Email,1
5,CUST2243,YouTube,Social,0
7,CUST2545,Instagram,Social,0
10,CUST4635,Facebook,Paid,0
47,CUST0274,Instagram,Email,1
27,CUST1243,Facebook,Organic,1
56,CUST3294,Google,Email,0
51,CUST1562,Instagram,Organic,1
17,CUST2575,Google,Organic,0
35,CUST1639,Facebook,Paid,1
56,CUST1013,Google,Direct,0
41,CUST3553,Google,Direct,0
19,CUST0664,Facebook,Paid,1
45,CUST0031,Facebook,Referral,0
51,CUST0634,YouTube,Referral,1
12,CUST2936,YouTube,Social,0
21,CUST0149,YouTube,Email,0
46,CUST0128,YouTube,Paid,0
7,CUST4601,YouTube,Social,1
55,CUST4311,Google,Referral,1
27,CUST1882,Google,Email,1
37,CUST2369,Facebook,Paid,0
41,CUST1352,Instagram,Paid,0
15,CUST0007,Google,Organic,0
13,CUST3973,Google,Direct,1
53,CUST4115,Instagram,Email,1
39,CUST3303,YouTube,Paid,0
9,CUST3316,Instagram,Paid,1
25,CUST2690,Google,Organic,1
23,CUST1419,Instagram,Email,0
16,CUST2443,Google,Referral,1
5,CUST1418,YouTube,Organic,1
26,CUST3140,Instagram,Social,1
26,CUST4162,Instagram,Paid,1
55,CUST4534,Facebook,Paid,1
16,CUST1530,YouTube,Referral,1
25,CUST2035,Facebook,Organic,0
13,CUST1424,Google,Paid,0
59,CUST3507,Google,Organic,1
60,CUST3822,Facebook,Email,1
25,CUST0444,Instagram,Organic,0
1,CUST2588,Google,Direct,0
10,CUST1313,YouTube,Referral,1
56,CUST3550,Google,Organic,0
20,CUST1017,Google,Direct,1
2,CUST2791,YouTube,Social,1
18,CUST1149,Google,Email,1
24,CUST3187,YouTube,Email,0
44,CUST2765,Google,Referral,0
44,CUST1343,Instagram,Email,0
26,CUST2422,Facebook,Paid,0
22,CUST2158,Facebook,Social,1
19,CUST3736,Google,Email,1
9,CUST0048,Google,Social,1
46,CUST4488,Google,Direct,0
40,CUST2994,Google,Direct,1
19,CUST3803,Google,Referral,1
57,CUST4266,Google,Direct,0
7,CUST2944,Google,Email,1
29,CUST3893,Google,Referral,0
5,CUST1433,Facebook,Social,1
30,CUST1923,Google,Direct,1
20,CUST0443,Facebook,Social,1
2,CUST3320,Google,Email,0
5,CUST2461,YouTube,Referral,1
17,CUST4127,Facebook,Organic,0
10,CUST2816,Facebook,Organic,0
52,CUST0686,Facebook,Organic,0
24,CUST4419,YouTube,Organic,1
14,CUST3650,Google,Paid,0
19,CUST0475,Facebook,Paid,0
48,CUST0415,YouTube,Email,0
49,CUST0640,YouTube,Organic,1
48,CUST0212,YouTube,Referral,1
50,CUST3254,YouTube,Paid,0
38,CUST2991,Facebook,Social,0
52,CUST2263,Google,Paid,1
55,CUST4218,Facebook,Referral,1
5,CUST3230,Instagram,Email,0
34,CUST4078,Instagram,Social,0
41,CUST2733,Facebook,Organic,1
40,CUST1561,Google,Referral,1
47,CUST1499,Facebook,Organic,1
29,CUST3448,Instagram,Paid,0
45,CUST4329,Facebook,Paid,0
27,CUST1186,Facebook,Referral,1
42,CUST0363,Google,Direct,0
43,CUST0721,Google,Direct,1
21,CUST2943,Google,Paid,0
44,CUST3349,Instagram,Paid,1
53,CUST4335,Google,Referral,1
4,CUST4602,Instagram,Referral,0
23,CUST2476,Google,Direct,1
51,CUST1267,YouTube,Referral,0
55,CUST2117,YouTube,Email,0
23,CUST4548,Google,Direct,0
29,CUST3713,Facebook,Social,1
8,CUST2733,Google,Social,1
25,CUST0038,Google,Email,1
16,CUST3400,Facebook,Social,1
56,CUST3716,Facebook,Referral,1
10,CUST0430,Instagram,Email,1
14,CUST1887,Google,Direct,0
44,CUST4102,Instagram,Email,1
22,CUST1295,Facebook,Referral,0
28,CUST4750,YouTube,Social,0
44,CUST2409,Instagram,Referral,1
36,CUST4732,Google,Direct,1
34,CUST1451,Facebook,Social,1
16,CUST1397,Instagram,Organic,1
57,CUST3464,Google,Organic,0
44,CUST4357,Facebook,Referral,1
56,CUST3081,Instagram,Social,1
28,CUST1145,Google,Referral,1
1,CUST1908,YouTube,Paid,0
60,CUST3487,Google,Organic,1
19,CUST1816,YouTube,Social,1
10,CUST1605,Facebook,Organic,0
7,CUST4024,Instagram,Organic,1
5,CUST0551,Instagram,Social,0
15,CUST3713,Instagram,Referral,0
45,CUST2450,Google,Social,1
3,CUST0251,Facebook,Organic,0
1,CUST0921,Google,Direct,1
43,CUST4745,Google,Direct,0
55,CUST0447,Google,Organic,0
15,CUST1868,Instagram,Social,1
24,CUST3125,Google,Organic,0
48,CUST1318,Facebook,Organic,1
18,CUST4672,Facebook,Paid,1
48,CUST0248,Google,Social,1
32,CUST3202,YouTube,Social,1
30,CUST3656,Instagram,Email,1
39,CUST4222,Instagram,Paid,0
31,CUST2293,Google,Paid,0
28,CUST2459,Google,Social,1
38,CUST0233,Google,Organic,0
13,CUST2451,Google,Direct,0
7,CUST3057,Google,Referral,1
31,CUST1876,Instagram,Email,0
23,CUST0587,Facebook,Organic,0
10,CUST0854,YouTube,Social,1
59,CUST3763,Instagram,Referral,0
38,CUST4108,Google,Paid,0
46,CUST3658,Instagram,Organic,1
59,CUST0433,Facebook,Organic,1
38,CUST4884,YouTube,Organic,0
57,CUST1772,Google,Social,0
13,CUST3058,Google,Direct,1
45,CUST2852,Facebook,Email,0
31,CUST4406,Facebook,Organic,0
17,CUST4313,YouTube,Paid,0
60,CUST1767,Instagram,Paid,0
55,CUST1174,YouTube,Referral,1
50,CUST1533,Instagram,Organic,0
30,CUST4176,Google,Paid,1
57,CUST1580,Facebook,Referral,1
12,CUST4864,YouTube,Organic,1
15,CUST2909,Facebook,Referral,0
11,CUST4967,Google,Referral,0
53,CUST0960,Google,Social,0
22,CUST4125,YouTube,Social,1
18,CUST0611,Google,Direct,0
55,CUST3963,YouTube,Referral,0
6,CUST2569,Google,Referral,1
53,CUST2303,Facebook,Social,0
48,CUST1651,Instagram,Paid,0
56,CUST0345,Google,Paid,1
24,CUST1637,YouTube,Paid,1
54,CUST1980,Instagram,Referral,1
37,CUST3476,YouTube,Paid,1
58,CUST1264,Google,Direct,1
21,CUST0681,Google,Social,0
2,CUST0977,Facebook,Email,1
32,CUST2991,Facebook,Social,1
50,CUST3249,Facebook,Paid,1
25,CUST4199,YouTube,Email,0
23,CUST0088,YouTube,Referral,0
21,CUST2133,YouTube,Referral,1
42,CUST4280,Instagram,Email,0
43,CUST2541,Google,Email,1
45,CUST2704,Facebook,Email,1
13,CUST2529,Instagram,Paid,1
20,CUST4859,Google,Organic,1
3,CUST1954,Google,Paid,0
49,CUST4721,Google,Paid,1
33,CUST2757,YouTube,Email,0
50,CUST3394,Google,Direct,1
25,CUST1950,Facebook,Paid,0
16,CUST4539,Google,Direct,1
57,CUST4905,Google,Email,0
4,CUST4468,Instagram,Paid,0
21,CUST1678,YouTube,Social,1
1,CUST0776,YouTube,Organic,1
15,CUST2821,Google,Direct,0
19,CUST0187,YouTube,Social,0
2,CUST1720,Google,Paid,1
27,CUST3819,YouTube,Paid,0
44,CUST0165,YouTube,Social,1
58,CUST4503,Google,Organic,1
17,CUST3451,YouTube,Email,1
8,CUST1558,Instagram,Social,0
1,CUST2124,YouTube,Referral,1
21,CUST2851,Facebook,Organic,1
25,CUST1530,Instagram,Organic,0
37,CUST1058,Google,Organic,0
13,CUST3437,Facebook,Organic,0
40,CUST3770,Google,Organic,1
35,CUST4157,Google,Direct,0
8,CUST3057,Google,Direct,0
49,CUST0140,YouTube,Referral,0
45,CUST3238,YouTube,Referral,0
28,CUST0554,Google,Referral,1
7,CUST1633,Instagram,Organic,1
12,CUST4524,Facebook,Paid,0
40,CUST4678,Facebook,Paid,1
54,CUST1276,YouTube,Organic,1
54,CUST3839,Instagram,Email,1
20,CUST3455,Google,Direct,1
8,CUST2280,YouTube,Paid,0
43,CUST1647,Facebook,Organic,0
18,CUST4852,Google,Direct,1
42,CUST1598,Google,Referral,0
27,CUST4350,Google,Email,0
43,CUST2786,Facebook,Organic,1
57,CUST2937,Instagram,Email,1
55,CUST1896,YouTube,Paid,1
23,CUST2153,YouTube,Paid,1
20,CUST0955,Instagram,Email,1
8,CUST3961,Facebook,Social,0
7,CUST2919,Facebook,Email,1
5,CUST4501,Google,Paid,0
6,CUST0469,Facebook,Referral,1
56,CUST2084,YouTube,Paid,0
51,CUST0723,Google,Direct,0
2,CUST1396,Facebook,Referral,0
44,CUST2986,Facebook,Paid,0
44,CUST1298,Google,Direct,1
33,CUST3819,Instagram,Paid,1
3,CUST2974,Instagram,Paid,1
38,CUST4330,Facebook,Email,0
48,CUST0449,Instagram,Referral,0
4,CUST2628,Google,Organic,1
31,CUST2421,Facebook,Paid,1
57,CUST0723,Instagram,Social,1
6,CUST2258,Facebook,Referral,1
58,CUST2612,Google,Referral,0
16,CUST0707,Facebook,Referral,0
25,CUST4573,YouTube,Paid,0
51,CUST0789,Google,Referral,0
35,CUST3947,Google,Direct,0
35,CUST0913,Google,Direct,0
28,CUST4849,Google,Direct,0
19,CUST3502,YouTube,Paid,1
36,CUST0498,Google,Direct,1
27,CUST3309,Facebook,Email,0
21,CUST3260,YouTube,Paid,1
9,CUST3109,YouTube,Email,1
57,CUST2281,Google,Email,0
9,CUST3776,Google,Email,1
25,CUST2649,Instagram,Organic,0
20,CUST3821,Google,Direct,1
1,CUST3598,YouTube,Social,0
5,CUST4765,Google,Email,1
2,CUST1917,Facebook,Email,1
54,CUST2876,Google,Paid,1
22,CUST0931,Google,Direct,0
4,CUST1311,Facebook,Social,1
49,CUST4875,Google,Referral,1
43,CUST4885,Google,Direct,0
42,CUST0773,YouTube,Organic,0
58,CUST0392,YouTube,Referral,0
14,CUST1334,Google,Referral,1
17,CUST4385,YouTube,Social,1
56,CUST3210,Google,Organic,0
36,CUST0516,Facebook,Referral,0
24,CUST2202,Google,Direct,1
7,CUST0718,Google,Referral,0
45,CUST4477,Google,Referral,0
11,CUST1622,YouTube,Organic,1
38,CUST0820,Google,Direct,0
52,CUST4761,Google,Email,0
15,CUST0528,Google,Direct,1
8,CUST2507,Google,Referral,0
44,CUST1444,Google,Social,1
5,CUST2578,YouTube,Social,0
44,CUST0736,YouTube,Organic,0
58,CUST0437,Facebook,Email,0
35,CUST4158,Google,Referral,0
32,CUST1053,Instagram,Email,1
32,CUST0643,Instagram,Paid,0
55,CUST4436,Facebook,Organic,1
27,CUST1474,Instagram,Organic,0
27,CUST2666,Google,Email,1
25,CUST4463,Facebook,Email,0
1,CUST1008,Google,Organic,1
36,CUST4076,Google,Direct,0
39,CUST2016,Google,Email,0
21,CUST3038,Google,Direct,1
29,CUST4754,Google,Social,1
18,CUST0397,Google,Direct,0
54,CUST2011,Google,Referral,0
42,CUST4076,Google,Direct,1
43,CUST3474,Google,Social,1
33,CUST0279,Instagram,Paid,1
59,CUST2186,Google,Social,0
42,CUST2321,Google,Email,1
40,CUST2733,YouTube,Paid,1
11,CUST2371,Instagram,Referral,0
59,CUST3992,Instagram,Paid,0
57,CUST4533,Instagram,Paid,0
8,CUST3489,Google,Referral,0
44,CUST4823,Google,Organic,1
5,CUST3409,Facebook,Organic,0
14,CUST3734,Google,Paid,1
36,CUST2954,Instagram,Social,1
3,CUST1322,YouTube,Paid,1
37,CUST1797,Facebook,Organic,0
38,CUST2684,YouTube,Paid,0
3,CUST4415,YouTube,Email,1
7,CUST2430,Instagram,Organic,0
45,CUST3839,Google,Paid,1
40,CUST0129,Google,Direct,1
18,CUST3248,Instagram,Social,1
23,CUST0175,Instagram,Social,1
29,CUST0245,Google,Direct,1
25,CUST1528,Google,Direct,1
43,CUST0390,Google,Referral,0
