Transaction_ID,Customer_ID,Product_ID,Total_Price,Quantity,transaction_date,payment_method
TX1380_2,CUST1930,PRD024,895,5,7/31/2024,Credit Card
TX1380_3,CUST1930,PRD014,4796,4,7/25/2024,PayPal
TX1381_1,CUST1933,PRD034,3245,5,7/10/2024,Cash
TX1382_1,CUST1934,PRD029,298,2,7/6/2024,Apple Pay
TX1382_2,CUST1934,PRD021,998,2,6/20/2024,Apple Pay
TX1382_3,CUST1934,PRD015,1399,1,7/29/2024,Cash
TX1383_1,CUST1936,PRD012,7495,5,7/22/2024,Bank Transfer
TX1383_2,CUST1936,PRD017,445,5,6/26/2024,Credit Card
TX1383_3,CUST1936,PRD016,1645,5,6/26/2024,PayPal
TX1384_1,CUST1937,PRD005,897,3,7/7/2024,PayPal
TX1384_2,CUST1937,PRD036,3297,3,7/9/2024,Credit Card
TX1385_1,CUST1939,PRD028,1797,3,6/20/2024,Cash
TX1386_1,CUST1940,PRD026,849,1,7/4/2024,Cash
TX1386_2,CUST1940,PRD031,1199,1,6/6/2024,Credit Card
TX1386_3,CUST1940,PRD029,298,2,7/11/2024,Credit Card
TX1386_4,CUST1940,PRD030,2796,4,6/15/2024,Cash
TX1386_5,CUST1940,PRD009,2247,3,6/29/2024,Bank Transfer
TX1387_1,CUST1941,PRD006,498,2,7/14/2024,Cash
TX1388_1,CUST1942,PRD034,1298,2,6/19/2024,Apple Pay
TX1389_1,CUST1943,PRD022,7196,4,7/11/2024,PayPal
TX1389_2,CUST1943,PRD027,299,1,6/20/2024,Credit Card
TX1389_3,CUST1943,PRD030,699,1,7/13/2024,PayPal
TX1390_1,CUST1945,PRD021,1996,4,7/16/2024,Cash
TX1390_2,CUST1945,PRD004,1999,1,7/3/2024,PayPal
TX1390_3,CUST1945,PRD006,747,3,7/15/2024,Apple Pay
TX1390_4,CUST1945,PRD027,598,2,6/6/2024,Bank Transfer
TX1391_1,CUST1947,PRD014,4796,4,6/13/2024,PayPal
TX1391_2,CUST1947,PRD034,649,1,7/28/2024,PayPal
TX1391_3,CUST1947,PRD017,267,3,6/3/2024,PayPal
TX1392_1,CUST1948,PRD016,987,3,7/14/2024,Credit Card
TX1392_2,CUST1948,PRD001,4995,5,7/30/2024,PayPal
TX1392_3,CUST1948,PRD026,849,1,7/16/2024,Apple Pay
TX1392_4,CUST1948,PRD005,598,2,7/25/2024,Apple Pay
TX1392_5,CUST1948,PRD031,2398,2,6/28/2024,Credit Card
TX1393_1,CUST1950,PRD033,7495,5,6/29/2024,Bank Transfer
TX1393_2,CUST1950,PRD001,2997,3,6/11/2024,PayPal
TX1394_1,CUST1951,PRD026,4245,5,6/13/2024,Apple Pay
TX1394_2,CUST1951,PRD024,358,2,6/16/2024,Credit Card
TX1394_3,CUST1951,PRD010,1745,5,6/16/2024,Apple Pay
TX1395_1,CUST1952,PRD024,716,4,6/8/2024,Apple Pay
TX1395_2,CUST1952,PRD001,999,1,7/9/2024,PayPal
TX1395_3,CUST1952,PRD036,4396,4,6/14/2024,Apple Pay
TX1396_1,CUST1953,PRD020,1998,2,6/18/2024,Cash
TX1396_2,CUST1953,PRD010,698,2,6/19/2024,Cash
TX1396_3,CUST1953,PRD033,2998,2,6/22/2024,Cash
TX1396_4,CUST1953,PRD003,2995,5,7/10/2024,Cash
TX1397_1,CUST1954,PRD005,1495,5,6/29/2024,PayPal
TX1397_2,CUST1954,PRD010,349,1,6/22/2024,PayPal
TX1397_3,CUST1954,PRD009,3745,5,7/29/2024,Apple Pay
TX1397_4,CUST1954,PRD016,329,1,7/15/2024,Bank Transfer
TX1398_1,CUST1956,PRD005,1196,4,7/26/2024,Apple Pay
TX1398_2,CUST1956,PRD029,447,3,6/29/2024,Cash
TX1398_3,CUST1956,PRD009,3745,5,6/15/2024,PayPal
TX1399_1,CUST1957,PRD018,7596,4,6/2/2024,Apple Pay
TX1399_2,CUST1957,PRD007,999,1,6/10/2024,Bank Transfer
TX1399_3,CUST1957,PRD029,447,3,6/14/2024,Bank Transfer
TX1400_1,CUST1958,PRD027,1495,5,6/24/2024,Apple Pay
TX1400_2,CUST1958,PRD009,749,1,7/5/2024,Cash
TX1401_1,CUST1959,PRD012,7495,5,7/26/2024,Bank Transfer
TX1401_2,CUST1959,PRD029,298,2,7/22/2024,PayPal
TX1401_3,CUST1959,PRD016,1316,4,7/3/2024,PayPal
TX1401_4,CUST1959,PRD016,987,3,6/17/2024,PayPal
TX1402_1,CUST1960,PRD021,1497,3,7/1/2024,Credit Card
TX1402_2,CUST1960,PRD008,2697,3,6/14/2024,PayPal
TX1402_3,CUST1960,PRD011,995,5,6/17/2024,Cash
TX1402_4,CUST1960,PRD015,2798,2,7/12/2024,Cash
TX1402_5,CUST1960,PRD006,498,2,6/22/2024,PayPal
TX1403_1,CUST1962,PRD017,178,2,7/3/2024,Apple Pay
TX1403_2,CUST1962,PRD031,2398,2,7/29/2024,Apple Pay
TX1403_3,CUST1962,PRD005,1196,4,6/15/2024,Cash
TX1404_1,CUST1964,PRD018,1899,1,7/15/2024,Credit Card
TX1404_2,CUST1964,PRD029,596,4,6/2/2024,PayPal
TX1404_3,CUST1964,PRD009,2247,3,7/3/2024,PayPal
TX1405_1,CUST1967,PRD007,2997,3,6/8/2024,Bank Transfer
TX1406_1,CUST1968,PRD035,6495,5,6/23/2024,Credit Card
TX1406_2,CUST1968,PRD008,899,1,6/25/2024,Credit Card
TX1406_3,CUST1968,PRD029,149,1,6/12/2024,Credit Card
TX1406_4,CUST1968,PRD006,249,1,7/12/2024,Credit Card
TX1406_5,CUST1968,PRD033,1499,1,6/20/2024,Bank Transfer
TX1407_1,CUST1973,PRD032,3995,5,7/27/2024,Cash
TX1407_2,CUST1973,PRD027,1196,4,7/27/2024,PayPal
TX1407_3,CUST1973,PRD014,5995,5,7/14/2024,PayPal
TX1408_1,CUST1974,PRD026,849,1,6/7/2024,Credit Card
TX1409_1,CUST1977,PRD013,3897,3,6/10/2024,Credit Card
TX1410_1,CUST1978,PRD020,4995,5,6/5/2024,PayPal
TX1410_2,CUST1978,PRD017,356,4,7/17/2024,Apple Pay
TX1410_3,CUST1978,PRD026,3396,4,6/5/2024,Credit Card
TX1411_1,CUST1980,PRD018,5697,3,6/17/2024,Credit Card
TX1411_2,CUST1980,PRD019,399,1,7/20/2024,Bank Transfer
TX1411_3,CUST1980,PRD002,2397,3,7/15/2024,Apple Pay
TX1411_4,CUST1980,PRD001,1998,2,7/15/2024,Apple Pay
TX1411_5,CUST1980,PRD034,1947,3,7/21/2024,Cash
TX1412_1,CUST1981,PRD014,1199,1,6/4/2024,Apple Pay
TX1412_2,CUST1981,PRD026,3396,4,6/17/2024,PayPal
TX1412_3,CUST1981,PRD027,598,2,6/10/2024,Bank Transfer
TX1412_4,CUST1981,PRD032,1598,2,7/2/2024,PayPal
TX1413_1,CUST1983,PRD024,716,4,7/29/2024,Credit Card
TX1413_2,CUST1983,PRD001,3996,4,6/18/2024,PayPal
TX1413_3,CUST1983,PRD014,2398,2,6/1/2024,Bank Transfer
TX1413_4,CUST1983,PRD014,1199,1,7/29/2024,Apple Pay
TX1414_1,CUST1984,PRD013,3897,3,6/30/2024,PayPal
TX1414_2,CUST1984,PRD027,897,3,6/26/2024,Bank Transfer
TX1414_3,CUST1984,PRD029,745,5,6/10/2024,Apple Pay
TX1414_4,CUST1984,PRD033,1499,1,6/1/2024,Apple Pay
TX1415_1,CUST1985,PRD006,249,1,6/4/2024,Apple Pay
TX1415_2,CUST1985,PRD022,8995,5,6/1/2024,PayPal
TX1415_3,CUST1985,PRD026,849,1,7/4/2024,Cash
TX1416_1,CUST1986,PRD027,598,2,7/30/2024,Credit Card
TX1417_1,CUST1987,PRD021,499,1,7/14/2024,Apple Pay
TX1417_2,CUST1987,PRD011,796,4,6/16/2024,Cash
TX1418_1,CUST1988,PRD009,2247,3,6/26/2024,PayPal
TX1418_2,CUST1988,PRD002,799,1,7/14/2024,Cash
TX1418_3,CUST1988,PRD036,4396,4,7/21/2024,Credit Card
TX1418_4,CUST1988,PRD014,1199,1,7/27/2024,PayPal
TX1418_5,CUST1988,PRD029,298,2,6/24/2024,Cash
TX1419_1,CUST1989,PRD013,1299,1,6/22/2024,PayPal
TX1419_2,CUST1989,PRD023,1399,1,7/11/2024,Cash
TX1420_1,CUST1990,PRD008,2697,3,6/22/2024,Credit Card
TX1420_2,CUST1990,PRD021,1996,4,6/10/2024,Credit Card
TX1420_3,CUST1990,PRD011,995,5,6/24/2024,Apple Pay
TX1420_4,CUST1990,PRD035,6495,5,7/30/2024,PayPal
TX1420_5,CUST1990,PRD032,2397,3,6/30/2024,PayPal
TX1421_1,CUST1993,PRD029,447,3,7/26/2024,Apple Pay
TX1421_2,CUST1993,PRD016,1316,4,7/15/2024,Bank Transfer
TX1421_3,CUST1993,PRD032,1598,2,6/3/2024,Credit Card
TX1421_4,CUST1993,PRD017,267,3,7/20/2024,Credit Card
TX1421_5,CUST1993,PRD011,796,4,6/19/2024,Apple Pay
TX1422_1,CUST1994,PRD022,3598,2,7/8/2024,Credit Card
TX1422_2,CUST1994,PRD025,1798,2,6/9/2024,Apple Pay
TX1423_1,CUST1995,PRD010,1396,4,7/5/2024,Bank Transfer
TX1423_2,CUST1995,PRD032,3995,5,7/31/2024,Credit Card
TX1424_1,CUST1997,PRD008,899,1,6/13/2024,Apple Pay
TX1424_2,CUST1997,PRD024,895,5,6/4/2024,Apple Pay
TX1424_3,CUST1997,PRD016,1645,5,7/20/2024,Cash
TX1424_4,CUST1997,PRD024,895,5,6/22/2024,Apple Pay
TX1425_1,CUST1999,PRD002,3196,4,6/9/2024,Bank Transfer
TX1425_2,CUST1999,PRD007,2997,3,7/12/2024,PayPal
TX1426_1,CUST2000,PRD017,267,3,6/23/2024,Bank Transfer
TX1426_2,CUST2000,PRD006,747,3,6/16/2024,Bank Transfer
TX1426_3,CUST2000,PRD017,445,5,7/7/2024,Credit Card
TX1427_1,CUST2001,PRD021,2495,5,7/19/2024,Apple Pay
TX1427_2,CUST2001,PRD021,499,1,7/28/2024,Apple Pay
TX1427_3,CUST2001,PRD005,1196,4,7/20/2024,Cash
TX1427_4,CUST2001,PRD012,4497,3,7/13/2024,Credit Card
TX1427_5,CUST2001,PRD027,598,2,7/9/2024,Credit Card
TX1428_1,CUST2002,PRD008,3596,4,6/11/2024,Credit Card
TX1428_2,CUST2002,PRD001,1998,2,7/18/2024,PayPal
TX1428_3,CUST2002,PRD003,2396,4,7/27/2024,PayPal
TX1429_1,CUST2003,PRD003,1198,2,7/24/2024,Cash
TX1429_2,CUST2003,PRD036,2198,2,7/7/2024,PayPal
TX1429_3,CUST2003,PRD034,2596,4,7/24/2024,Credit Card
TX1430_1,CUST2004,PRD031,3597,3,7/6/2024,Apple Pay
TX1430_2,CUST2004,PRD031,4796,4,6/23/2024,Apple Pay
TX1430_3,CUST2004,PRD011,995,5,6/28/2024,Bank Transfer
TX1430_4,CUST2004,PRD032,3995,5,7/9/2024,Credit Card
TX1430_5,CUST2004,PRD017,89,1,6/1/2024,PayPal
TX1431_1,CUST2006,PRD023,4197,3,6/18/2024,Credit Card
TX1432_1,CUST2007,PRD010,1396,4,6/12/2024,Credit Card
TX1432_2,CUST2007,PRD012,1499,1,6/23/2024,Cash
TX1432_3,CUST2007,PRD025,4495,5,7/24/2024,PayPal
TX1433_1,CUST2008,PRD026,2547,3,6/19/2024,PayPal
TX1433_2,CUST2008,PRD018,5697,3,7/12/2024,Apple Pay
TX1434_1,CUST2010,PRD033,5996,4,6/8/2024,PayPal
TX1434_2,CUST2010,PRD021,1996,4,6/27/2024,Apple Pay
TX1434_3,CUST2010,PRD002,3995,5,7/25/2024,Cash
TX1435_1,CUST2011,PRD029,298,2,6/30/2024,Apple Pay
TX1435_2,CUST2011,PRD013,6495,5,6/13/2024,Credit Card
TX1436_1,CUST2012,PRD027,299,1,6/11/2024,Cash
TX1436_2,CUST2012,PRD034,649,1,7/7/2024,PayPal
TX1436_3,CUST2012,PRD003,1198,2,7/2/2024,Cash
TX1437_1,CUST2014,PRD016,329,1,7/17/2024,PayPal
TX1437_2,CUST2014,PRD004,5997,3,7/27/2024,Cash
TX1438_1,CUST2015,PRD026,1698,2,7/7/2024,PayPal
TX1438_2,CUST2015,PRD017,89,1,7/6/2024,Apple Pay
TX1439_1,CUST2016,PRD023,6995,5,6/11/2024,Credit Card
TX1440_1,CUST2017,PRD009,2247,3,7/14/2024,Apple Pay
TX1440_2,CUST2017,PRD001,1998,2,6/4/2024,Bank Transfer
TX1440_3,CUST2017,PRD031,4796,4,6/26/2024,PayPal
TX1440_4,CUST2017,PRD024,895,5,6/7/2024,Credit Card
TX1440_5,CUST2017,PRD021,998,2,6/1/2024,Cash
TX1441_1,CUST2020,PRD006,747,3,7/15/2024,Apple Pay
TX1441_2,CUST2020,PRD011,398,2,7/28/2024,Bank Transfer
TX1441_3,CUST2020,PRD002,3196,4,7/26/2024,Cash
TX1441_4,CUST2020,PRD031,1199,1,6/15/2024,Cash
TX1441_5,CUST2020,PRD036,1099,1,7/28/2024,Apple Pay
TX1442_1,CUST2022,PRD033,7495,5,7/20/2024,Cash
TX1443_1,CUST2023,PRD024,179,1,7/24/2024,Bank Transfer
TX1443_2,CUST2023,PRD033,7495,5,7/1/2024,Bank Transfer
TX1443_3,CUST2023,PRD006,498,2,7/4/2024,Credit Card
TX1444_1,CUST2024,PRD001,1998,2,6/26/2024,PayPal
TX1444_2,CUST2024,PRD026,3396,4,6/8/2024,Apple Pay
TX1444_3,CUST2024,PRD014,1199,1,7/1/2024,Cash
TX1444_4,CUST2024,PRD021,998,2,6/27/2024,PayPal
TX1444_5,CUST2024,PRD025,899,1,6/2/2024,Cash
TX1445_1,CUST2025,PRD010,1047,3,6/11/2024,Bank Transfer
TX1446_1,CUST2027,PRD024,537,3,7/25/2024,Cash
TX1447_1,CUST2030,PRD011,199,1,7/9/2024,Bank Transfer
TX1447_2,CUST2030,PRD015,2798,2,6/10/2024,Bank Transfer
TX1448_1,CUST2031,PRD002,2397,3,7/6/2024,PayPal
TX1448_2,CUST2031,PRD006,249,1,6/5/2024,Credit Card
TX1448_3,CUST2031,PRD010,1745,5,7/4/2024,Credit Card
TX1448_4,CUST2031,PRD032,2397,3,6/1/2024,Bank Transfer
TX1448_5,CUST2031,PRD013,5196,4,6/22/2024,Apple Pay
TX1449_1,CUST2032,PRD007,2997,3,6/9/2024,Credit Card
TX1450_1,CUST2033,PRD019,399,1,7/25/2024,Bank Transfer
TX1450_2,CUST2033,PRD022,8995,5,6/22/2024,PayPal
TX1450_3,CUST2033,PRD009,1498,2,6/4/2024,Apple Pay
TX1450_4,CUST2033,PRD002,799,1,6/5/2024,Credit Card
TX1450_5,CUST2033,PRD015,6995,5,7/22/2024,Credit Card
TX1451_1,CUST2035,PRD010,1745,5,6/13/2024,Apple Pay
TX1451_2,CUST2035,PRD014,4796,4,7/31/2024,Bank Transfer
TX1451_3,CUST2035,PRD009,3745,5,7/11/2024,Cash
TX1452_1,CUST2036,PRD020,2997,3,7/18/2024,Cash
TX1453_1,CUST2037,PRD007,3996,4,7/4/2024,Bank Transfer
TX1453_2,CUST2037,PRD004,7996,4,7/2/2024,PayPal
TX1453_3,CUST2037,PRD026,4245,5,7/20/2024,Bank Transfer
TX1453_4,CUST2037,PRD002,2397,3,7/16/2024,Credit Card
TX1454_1,CUST2038,PRD019,1197,3,6/26/2024,Apple Pay
TX1454_2,CUST2038,PRD001,4995,5,7/19/2024,Credit Card
TX1454_3,CUST2038,PRD002,799,1,7/14/2024,Cash
TX1454_4,CUST2038,PRD019,798,2,7/4/2024,Apple Pay
TX1454_5,CUST2038,PRD009,749,1,6/22/2024,PayPal
TX1455_1,CUST2039,PRD016,987,3,7/25/2024,Credit Card
TX1455_2,CUST2039,PRD024,895,5,7/11/2024,Bank Transfer
TX1455_3,CUST2039,PRD015,6995,5,7/29/2024,Cash
TX1455_4,CUST2039,PRD030,2796,4,6/21/2024,Cash
TX1455_5,CUST2039,PRD035,1299,1,6/1/2024,Cash
TX1456_1,CUST2040,PRD004,5997,3,6/25/2024,Apple Pay
TX1456_2,CUST2040,PRD034,649,1,7/14/2024,PayPal
TX1456_3,CUST2040,PRD027,598,2,6/2/2024,Cash
TX1456_4,CUST2040,PRD006,747,3,6/21/2024,Apple Pay
TX1457_1,CUST2041,PRD034,1947,3,6/3/2024,PayPal
TX1458_1,CUST2044,PRD036,3297,3,6/20/2024,Credit Card
TX1458_2,CUST2044,PRD031,2398,2,6/1/2024,Apple Pay
TX1458_3,CUST2044,PRD001,3996,4,7/20/2024,Credit Card
TX1458_4,CUST2044,PRD029,149,1,6/27/2024,Credit Card
TX1458_5,CUST2044,PRD027,1196,4,6/1/2024,PayPal
TX1459_1,CUST2045,PRD035,5196,4,7/13/2024,PayPal
TX1459_2,CUST2045,PRD018,5697,3,6/16/2024,Bank Transfer
TX1459_3,CUST2045,PRD016,1316,4,6/11/2024,Credit Card
TX1459_4,CUST2045,PRD012,2998,2,6/27/2024,Apple Pay
TX1460_1,CUST2046,PRD030,2097,3,7/25/2024,Apple Pay
TX1460_2,CUST2046,PRD035,5196,4,7/9/2024,Bank Transfer
TX1461_1,CUST2048,PRD006,1245,5,7/5/2024,PayPal
TX1461_2,CUST2048,PRD003,1198,2,7/25/2024,PayPal
TX1462_1,CUST2050,PRD031,2398,2,7/2/2024,Cash
TX1462_2,CUST2050,PRD004,5997,3,6/19/2024,PayPal
TX1462_3,CUST2050,PRD014,1199,1,6/22/2024,Apple Pay
TX1463_1,CUST2051,PRD014,5995,5,7/7/2024,PayPal
TX1463_2,CUST2051,PRD026,849,1,6/19/2024,Cash
TX1463_3,CUST2051,PRD022,3598,2,6/4/2024,Bank Transfer
TX1464_1,CUST2052,PRD011,199,1,7/6/2024,Credit Card
TX1464_2,CUST2052,PRD023,2798,2,7/16/2024,Bank Transfer
TX1465_1,CUST2053,PRD032,2397,3,6/26/2024,Credit Card
TX1465_2,CUST2053,PRD015,6995,5,6/29/2024,Credit Card
TX1465_3,CUST2053,PRD025,3596,4,6/10/2024,PayPal
TX1466_1,CUST2054,PRD011,398,2,6/20/2024,Apple Pay
TX1466_2,CUST2054,PRD015,6995,5,6/16/2024,Cash
TX1466_3,CUST2054,PRD012,4497,3,6/12/2024,Credit Card
TX1466_4,CUST2054,PRD003,1797,3,7/6/2024,Apple Pay
TX1466_5,CUST2054,PRD003,1797,3,6/30/2024,Cash
TX1467_1,CUST2055,PRD014,1199,1,7/31/2024,Bank Transfer
TX1467_2,CUST2055,PRD004,5997,3,6/24/2024,Apple Pay
TX1467_3,CUST2055,PRD017,89,1,7/23/2024,Bank Transfer
TX1467_4,CUST2055,PRD021,2495,5,6/4/2024,Bank Transfer
TX1467_5,CUST2055,PRD034,1947,3,7/30/2024,Apple Pay
TX1468_1,CUST2056,PRD028,599,1,6/12/2024,Apple Pay
TX1468_2,CUST2056,PRD021,2495,5,6/11/2024,Cash
TX1468_3,CUST2056,PRD024,537,3,7/20/2024,Cash
TX1468_4,CUST2056,PRD032,3196,4,6/14/2024,Cash
TX1468_5,CUST2056,PRD024,716,4,7/25/2024,Apple Pay
TX1469_1,CUST2057,PRD016,1316,4,7/6/2024,Credit Card
TX1469_2,CUST2057,PRD016,1645,5,7/2/2024,PayPal
TX1469_3,CUST2057,PRD031,1199,1,7/31/2024,Credit Card
TX1469_4,CUST2057,PRD027,299,1,7/22/2024,Cash
TX1470_1,CUST2058,PRD002,1598,2,6/29/2024,Bank Transfer
TX1471_1,CUST2060,PRD020,2997,3,6/3/2024,Bank Transfer
TX1471_2,CUST2060,PRD003,1797,3,7/26/2024,PayPal
TX1471_3,CUST2060,PRD012,4497,3,7/23/2024,Cash
TX1472_1,CUST2062,PRD026,849,1,6/14/2024,Bank Transfer
TX1473_1,CUST2067,PRD014,1199,1,6/6/2024,Credit Card
TX1474_1,CUST2069,PRD011,796,4,7/1/2024,Cash
TX1474_2,CUST2069,PRD013,3897,3,7/8/2024,Cash
TX1475_1,CUST2070,PRD012,7495,5,6/7/2024,Credit Card
TX1475_2,CUST2070,PRD022,7196,4,7/12/2024,Apple Pay
TX1476_1,CUST2074,PRD032,799,1,6/3/2024,Bank Transfer
TX1476_2,CUST2074,PRD019,1596,4,6/24/2024,Bank Transfer
TX1477_1,CUST2075,PRD028,2995,5,7/11/2024,Apple Pay
TX1477_2,CUST2075,PRD023,2798,2,6/7/2024,Cash
TX1477_3,CUST2075,PRD032,3196,4,7/1/2024,Cash
TX1477_4,CUST2075,PRD033,7495,5,7/25/2024,PayPal
TX1477_5,CUST2075,PRD033,1499,1,7/6/2024,PayPal
TX1478_1,CUST2076,PRD004,1999,1,7/1/2024,Apple Pay
TX1478_2,CUST2076,PRD007,2997,3,7/13/2024,Bank Transfer
TX1478_3,CUST2076,PRD013,5196,4,6/3/2024,Credit Card
TX1478_4,CUST2076,PRD009,2996,4,6/27/2024,Cash
TX1479_1,CUST2077,PRD021,2495,5,7/14/2024,Cash
TX1479_2,CUST2077,PRD008,2697,3,7/17/2024,Cash
TX1479_3,CUST2077,PRD024,716,4,6/2/2024,PayPal
TX1479_4,CUST2077,PRD030,699,1,6/30/2024,Bank Transfer
TX1480_1,CUST2078,PRD024,358,2,7/30/2024,Cash
TX1481_1,CUST2079,PRD022,1799,1,6/24/2024,Bank Transfer
TX1482_1,CUST2081,PRD005,598,2,7/9/2024,Cash
TX1483_1,CUST2082,PRD025,2697,3,6/2/2024,Credit Card
TX1483_2,CUST2082,PRD027,897,3,7/29/2024,Bank Transfer
TX1483_3,CUST2082,PRD015,6995,5,7/11/2024,PayPal
TX1484_1,CUST2083,PRD021,2495,5,6/11/2024,Apple Pay
TX1484_2,CUST2083,PRD012,1499,1,7/5/2024,Cash
TX1484_3,CUST2083,PRD025,899,1,6/23/2024,Bank Transfer
TX1484_4,CUST2083,PRD021,2495,5,6/21/2024,Cash
TX1484_5,CUST2083,PRD011,796,4,6/12/2024,Credit Card
TX1485_1,CUST2085,PRD018,7596,4,7/15/2024,Apple Pay
TX1485_2,CUST2085,PRD001,1998,2,7/12/2024,Bank Transfer
TX1485_3,CUST2085,PRD036,4396,4,6/9/2024,Bank Transfer
TX1485_4,CUST2085,PRD009,1498,2,7/13/2024,Apple Pay
TX1486_1,CUST2086,PRD014,3597,3,6/22/2024,Apple Pay
TX1487_1,CUST2087,PRD010,1745,5,6/7/2024,Credit Card
TX1487_2,CUST2087,PRD017,356,4,6/10/2024,PayPal
TX1487_3,CUST2087,PRD015,6995,5,6/30/2024,Apple Pay
TX1487_4,CUST2087,PRD021,1996,4,6/9/2024,Bank Transfer
TX1487_5,CUST2087,PRD030,2097,3,6/28/2024,PayPal
TX1488_1,CUST2089,PRD035,3897,3,6/20/2024,Credit Card
TX1488_2,CUST2089,PRD034,3245,5,6/28/2024,Credit Card
TX1488_3,CUST2089,PRD015,5596,4,7/6/2024,PayPal
TX1489_1,CUST2091,PRD005,1495,5,6/18/2024,PayPal
TX1490_1,CUST2092,PRD015,5596,4,7/5/2024,Apple Pay
TX1491_1,CUST2093,PRD030,3495,5,6/30/2024,Bank Transfer
TX1491_2,CUST2093,PRD001,2997,3,7/23/2024,Cash
TX1491_3,CUST2093,PRD027,1495,5,7/25/2024,Apple Pay
TX1491_4,CUST2093,PRD012,2998,2,7/31/2024,Apple Pay
TX1492_1,CUST2094,PRD014,1199,1,6/11/2024,Credit Card
TX1492_2,CUST2094,PRD005,897,3,6/4/2024,Credit Card
TX1492_3,CUST2094,PRD009,3745,5,7/16/2024,Cash
TX1492_4,CUST2094,PRD030,2097,3,7/3/2024,PayPal
TX1492_5,CUST2094,PRD008,4495,5,6/26/2024,Credit Card
TX1493_1,CUST2096,PRD034,1298,2,6/22/2024,Cash
TX1494_1,CUST2097,PRD024,895,5,6/26/2024,Cash
TX1494_2,CUST2097,PRD003,1198,2,6/3/2024,Apple Pay
TX1494_3,CUST2097,PRD029,745,5,7/21/2024,Credit Card
TX1494_4,CUST2097,PRD026,849,1,7/15/2024,Bank Transfer
TX1494_5,CUST2097,PRD029,447,3,6/15/2024,Credit Card
TX1495_1,CUST2098,PRD005,1495,5,6/8/2024,Apple Pay
TX1495_2,CUST2098,PRD031,1199,1,7/9/2024,Bank Transfer
TX1495_3,CUST2098,PRD007,3996,4,7/8/2024,Credit Card
TX1495_4,CUST2098,PRD007,999,1,6/13/2024,Apple Pay
TX1496_1,CUST2099,PRD033,7495,5,6/9/2024,Apple Pay
TX1496_2,CUST2099,PRD021,499,1,6/22/2024,PayPal
TX1496_3,CUST2099,PRD024,537,3,6/24/2024,Bank Transfer
TX1497_1,CUST2100,PRD020,3996,4,6/3/2024,Credit Card
TX1497_2,CUST2100,PRD018,1899,1,6/3/2024,Apple Pay
TX1497_3,CUST2100,PRD014,2398,2,6/10/2024,Bank Transfer
TX1498_1,CUST2104,PRD024,895,5,7/21/2024,Credit Card
TX1498_2,CUST2104,PRD019,1197,3,7/27/2024,Cash
TX1498_3,CUST2104,PRD030,2097,3,7/7/2024,PayPal
TX1499_1,CUST2105,PRD030,3495,5,6/23/2024,PayPal
TX1500_1,CUST2106,PRD008,899,1,7/22/2024,Bank Transfer
TX1500_2,CUST2106,PRD036,2198,2,6/18/2024,Cash
TX1501_1,CUST2108,PRD003,1198,2,6/8/2024,Credit Card
TX1501_2,CUST2108,PRD005,299,1,7/9/2024,Cash
TX1502_1,CUST2109,PRD032,799,1,7/1/2024,Bank Transfer
TX1503_1,CUST2110,PRD030,2097,3,6/23/2024,PayPal
TX1503_2,CUST2110,PRD012,2998,2,6/29/2024,Apple Pay
TX1504_1,CUST2111,PRD005,897,3,6/26/2024,Credit Card
TX1504_2,CUST2111,PRD024,537,3,6/24/2024,Cash
TX1504_3,CUST2111,PRD003,599,1,6/27/2024,Apple Pay
TX1504_4,CUST2111,PRD019,399,1,6/6/2024,PayPal
TX1505_1,CUST2112,PRD024,358,2,7/20/2024,Apple Pay
TX1506_1,CUST2113,PRD035,6495,5,7/10/2024,Apple Pay
TX1506_2,CUST2113,PRD001,1998,2,6/19/2024,Credit Card
TX1506_3,CUST2113,PRD034,1947,3,7/18/2024,PayPal
TX1506_4,CUST2113,PRD023,5596,4,6/18/2024,Bank Transfer
TX1506_5,CUST2113,PRD017,178,2,7/24/2024,Credit Card
TX1507_1,CUST2114,PRD015,4197,3,6/30/2024,Credit Card
TX1507_2,CUST2114,PRD004,1999,1,6/17/2024,Apple Pay
TX1507_3,CUST2114,PRD002,3196,4,6/3/2024,Cash
TX1507_4,CUST2114,PRD030,3495,5,7/29/2024,Bank Transfer
TX1508_1,CUST2115,PRD019,399,1,7/5/2024,PayPal
TX1509_1,CUST2116,PRD026,1698,2,6/11/2024,Bank Transfer
TX1509_2,CUST2116,PRD008,4495,5,6/30/2024,Credit Card
TX1509_3,CUST2116,PRD023,6995,5,7/31/2024,Bank Transfer
TX1509_4,CUST2116,PRD027,1196,4,7/29/2024,Apple Pay
TX1510_1,CUST2117,PRD023,2798,2,6/21/2024,Bank Transfer
TX1510_2,CUST2117,PRD005,299,1,6/12/2024,Cash
TX1511_1,CUST2118,PRD005,299,1,7/9/2024,Apple Pay
TX1511_2,CUST2118,PRD010,1396,4,7/21/2024,Apple Pay
TX1511_3,CUST2118,PRD015,4197,3,6/11/2024,PayPal
TX1511_4,CUST2118,PRD021,1497,3,6/20/2024,Cash
TX1512_1,CUST2119,PRD008,1798,2,6/5/2024,Bank Transfer
TX1512_2,CUST2119,PRD026,3396,4,6/26/2024,Cash
TX1512_3,CUST2119,PRD015,5596,4,6/20/2024,Credit Card
TX1512_4,CUST2119,PRD025,1798,2,6/16/2024,PayPal
