Company_ID,Customer_ID,OS,Device_Type,Event_Name,Event_Value,Event_Count,Session_Duration,Session_Number
CMP002,CUST2912,Web,Tablet,search,2,5,988,14
CMP006,CUST0978,Web,Desktop,search,2,4,892,20
CMP001,CUST1355,Web,Mobile,begin_checkout,5,5,164,17
CMP004,CUST2433,Android,Mobile,search,2,10,1193,11
CMP006,CUST1115,Android,Mobile,search,2,7,598,12
CMP004,CUST3064,Android,Mobile,remove_from_cart,0,9,857,14
CMP004,CUST3650,iOS,Mobile,add_to_wishlist,2,6,435,17
CMP003,CUST1089,Web,Tablet,begin_checkout,5,3,776,19
CMP003,CUST1005,Android,Tablet,share,3,9,1543,11
CMP002,CUST2463,Web,Mobile,purchase,7,5,168,18
CMP006,CUST2889,iOS,Tablet,click_promotion,4,2,1776,8
CMP006,CUST4538,iOS,Mobile,add_payment_info,6,2,288,11
CMP006,CUST0634,Android,Mobile,purchase,7,2,1409,20
CMP006,CUST2903,Web,Mobile,sign_up,4,2,645,17
CMP006,CUST2477,iOS,Tablet,login,1,1,538,11
CMP001,CUST2228,Web,Tablet,add_to_wishlist,2,6,1012,7
CMP005,CUST3031,Web,Mobile,add_to_wishlist,2,2,127,8
CMP001,CUST0589,Android,Mobile,purchase,7,3,733,2
CMP002,CUST4795,Android,Tablet,purchase,7,8,291,9
CMP003,CUST1536,iOS,Tablet,purchase,7,6,497,1
CMP006,CUST2124,Web,Desktop,add_to_cart,3,5,1708,9
CMP001,CUST0258,iOS,Tablet,remove_from_cart,0,5,318,4
CMP003,CUST1292,Android,Tablet,share,3,2,357,8
CMP001,CUST1000,Web,Desktop,login,1,6,320,20
CMP001,CUST0202,Web,Desktop,purchase,7,1,901,18
CMP001,CUST1797,Android,Mobile,sign_up,4,3,110,17
CMP003,CUST1188,Android,Tablet,sign_up,4,1,1684,12
CMP001,CUST3147,Web,Desktop,begin_checkout,5,1,1439,5
CMP003,CUST1664,Android,Tablet,click_promotion,4,10,42,19
CMP001,CUST0644,iOS,Mobile,add_payment_info,6,10,1612,8
CMP005,CUST3108,Android,Tablet,sign_up,4,10,775,4
CMP001,CUST2351,iOS,Tablet,purchase,7,6,1636,5
CMP004,CUST4131,Web,Desktop,purchase,7,2,1151,14
CMP002,CUST3713,Web,Mobile,add_to_cart,3,5,1376,18
CMP001,CUST1851,Web,Desktop,click_promotion,4,9,775,10
CMP006,CUST0498,Web,Tablet,purchase,7,10,1318,15
CMP002,CUST2599,iOS,Tablet,add_to_cart,3,8,32,19
CMP005,CUST3729,Web,Desktop,begin_checkout,5,9,637,5
CMP001,CUST0540,Web,Desktop,add_to_cart,3,5,399,19
CMP001,CUST3340,Android,Tablet,share,3,8,42,4
CMP002,CUST2447,iOS,Tablet,purchase,7,2,582,8
CMP004,CUST4034,iOS,Mobile,login,1,10,1701,9
CMP002,CUST4881,Android,Tablet,sign_up,4,6,491,2
CMP002,CUST4286,iOS,Tablet,add_to_cart,3,5,418,1
CMP002,CUST1770,iOS,Tablet,add_payment_info,6,4,591,8
CMP004,CUST0595,Android,Mobile,login,1,6,156,1
CMP002,CUST3648,Web,Desktop,share,3,7,327,5
CMP001,CUST2573,iOS,Tablet,search,2,2,822,7
CMP002,CUST0360,iOS,Mobile,click_promotion,4,8,1602,7
CMP002,CUST0475,iOS,Tablet,add_to_cart,3,7,1612,4
CMP001,CUST4912,Web,Desktop,sign_up,4,3,112,9
CMP004,CUST1072,iOS,Mobile,view_item,1,1,1146,6
CMP006,CUST4231,iOS,Mobile,click_promotion,4,10,1099,2
CMP005,CUST0598,Web,Mobile,begin_checkout,5,10,1297,4
CMP002,CUST1964,iOS,Tablet,share,3,7,1233,17
CMP004,CUST1869,Web,Mobile,login,1,6,40,14
CMP005,CUST3823,Android,Mobile,add_payment_info,6,8,252,1
CMP001,CUST1424,Web,Mobile,search,2,7,1350,12
CMP004,CUST2182,iOS,Mobile,share,3,7,1270,18
CMP001,CUST4871,iOS,Mobile,add_to_cart,3,2,892,13
CMP006,CUST3284,Android,Tablet,click_promotion,4,10,1223,5
CMP001,CUST1343,Web,Mobile,login,1,10,1290,11
CMP001,CUST0363,Android,Tablet,begin_checkout,5,4,1669,8
CMP002,CUST3788,Android,Mobile,begin_checkout,5,1,973,18
CMP001,CUST4594,Web,Mobile,add_to_cart,3,6,429,13
CMP004,CUST4725,iOS,Mobile,add_to_wishlist,2,2,1056,5
CMP002,CUST4808,iOS,Mobile,add_payment_info,6,9,1519,19
CMP004,CUST2978,Android,Mobile,sign_up,4,3,434,1
CMP002,CUST1468,Android,Tablet,view_item,1,5,238,14
CMP003,CUST0430,iOS,Tablet,click_promotion,4,1,1101,3
CMP006,CUST3890,Web,Mobile,login,1,1,541,14
CMP006,CUST3422,iOS,Tablet,begin_checkout,5,1,822,2
CMP001,CUST1801,iOS,Tablet,login,1,6,538,10
CMP006,CUST2088,iOS,Mobile,add_to_wishlist,2,7,1602,9
CMP003,CUST1775,Web,Desktop,begin_checkout,5,3,178,20
CMP005,CUST4204,iOS,Tablet,login,1,6,1059,1
CMP006,CUST2709,iOS,Mobile,sign_up,4,2,1057,4
CMP006,CUST4615,iOS,Mobile,add_payment_info,6,3,67,16
CMP006,CUST3591,Android,Tablet,sign_up,4,6,956,2
CMP003,CUST3211,Android,Tablet,share,3,5,807,6
CMP003,CUST1076,Android,Mobile,share,3,5,1254,7
CMP003,CUST3905,iOS,Tablet,add_to_wishlist,2,4,226,16
CMP006,CUST1604,Android,Tablet,sign_up,4,7,72,18
CMP002,CUST0958,Android,Tablet,share,3,6,943,17
CMP006,CUST3030,Web,Tablet,view_item,1,4,249,13
CMP006,CUST4145,iOS,Tablet,view_item,1,1,1575,17
CMP005,CUST1365,iOS,Mobile,search,2,3,1121,9
CMP003,CUST2517,Android,Tablet,search,2,6,1051,4
CMP003,CUST4055,iOS,Tablet,add_to_wishlist,2,7,1494,8
CMP005,CUST2335,iOS,Mobile,add_to_cart,3,2,69,14
CMP005,CUST3638,Web,Desktop,add_to_wishlist,2,5,378,6
CMP002,CUST4397,Android,Tablet,click_promotion,4,5,1720,11
CMP005,CUST1567,Android,Tablet,add_to_wishlist,2,1,762,4
CMP003,CUST3724,Web,Mobile,add_payment_info,6,3,76,7
CMP006,CUST0409,Android,Tablet,remove_from_cart,0,8,258,18
CMP005,CUST1258,iOS,Mobile,begin_checkout,5,6,258,4
CMP005,CUST0047,Android,Tablet,click_promotion,4,3,938,10
CMP006,CUST3358,iOS,Tablet,add_payment_info,6,4,967,20
CMP004,CUST1240,iOS,Tablet,add_payment_info,6,2,52,10
CMP004,CUST0954,Web,Desktop,add_to_wishlist,2,4,955,14
CMP003,CUST0678,iOS,Tablet,sign_up,4,9,693,1
CMP001,CUST3615,Android,Mobile,share,3,1,1728,3
CMP004,CUST2009,iOS,Mobile,add_to_cart,3,10,535,18
CMP001,CUST4745,iOS,Mobile,view_item,1,6,1005,8
CMP002,CUST3348,Web,Desktop,login,1,3,677,1
CMP005,CUST0198,Web,Tablet,login,1,10,564,12
CMP002,CUST2821,Android,Tablet,begin_checkout,5,8,129,1
CMP002,CUST4003,iOS,Tablet,sign_up,4,8,130,10
CMP001,CUST0412,Web,Mobile,purchase,7,5,677,10
CMP005,CUST0031,Web,Tablet,share,3,3,972,18
CMP003,CUST0311,Web,Desktop,add_to_cart,3,5,577,14
CMP003,CUST1359,iOS,Tablet,add_payment_info,6,8,406,2
CMP001,CUST1686,Web,Tablet,add_payment_info,6,9,1750,17
CMP001,CUST4963,Android,Tablet,purchase,7,5,849,11
CMP004,CUST0015,iOS,Tablet,search,2,6,781,3
CMP005,CUST4158,iOS,Mobile,purchase,7,1,131,13
CMP006,CUST0077,iOS,Mobile,click_promotion,4,1,365,4
CMP002,CUST2376,Android,Tablet,remove_from_cart,0,5,576,12
CMP006,CUST2341,iOS,Tablet,view_item,1,1,1046,10
CMP003,CUST2678,Android,Tablet,click_promotion,4,6,1008,19
CMP001,CUST3240,Android,Mobile,sign_up,4,2,1660,11
CMP002,CUST0477,Web,Mobile,click_promotion,4,5,145,20
CMP006,CUST4666,iOS,Mobile,click_promotion,4,6,921,15
CMP004,CUST3483,Android,Tablet,add_payment_info,6,4,844,4
CMP005,CUST4016,iOS,Tablet,remove_from_cart,0,3,807,10
CMP001,CUST1178,Android,Tablet,begin_checkout,5,9,752,2
CMP002,CUST2028,Android,Mobile,add_to_wishlist,2,6,1465,3
CMP002,CUST3989,Android,Mobile,add_to_cart,3,7,1271,15
CMP005,CUST0641,Web,Desktop,begin_checkout,5,2,972,7
CMP006,CUST4245,Web,Desktop,remove_from_cart,0,4,1196,5
CMP005,CUST4398,iOS,Mobile,begin_checkout,5,6,1300,6
CMP002,CUST1310,Android,Mobile,purchase,7,3,1666,18
CMP005,CUST2269,Web,Mobile,add_to_wishlist,2,1,844,14
CMP006,CUST3840,Web,Tablet,view_item,1,9,1035,1
CMP005,CUST1688,Android,Tablet,add_to_cart,3,9,592,5
CMP004,CUST2255,iOS,Mobile,purchase,7,9,1072,6
CMP005,CUST1842,Web,Desktop,purchase,7,3,37,11
CMP004,CUST4469,iOS,Mobile,click_promotion,4,6,471,18
CMP004,CUST1546,iOS,Tablet,share,3,8,1165,4
CMP003,CUST1867,Android,Mobile,click_promotion,4,4,1446,8
CMP005,CUST4158,iOS,Mobile,add_to_cart,3,8,1651,17
CMP004,CUST1636,Web,Tablet,begin_checkout,5,9,1173,16
CMP003,CUST0690,Web,Tablet,purchase,7,7,1273,8
CMP003,CUST1549,iOS,Tablet,login,1,8,436,3
CMP004,CUST4423,Web,Mobile,sign_up,4,3,628,2
CMP003,CUST1980,iOS,Tablet,purchase,7,3,855,1
CMP006,CUST4356,Web,Mobile,begin_checkout,5,2,1718,20
CMP001,CUST2682,Web,Tablet,share,3,1,1750,2
CMP001,CUST4291,Android,Mobile,remove_from_cart,0,6,320,15
CMP003,CUST2139,Web,Mobile,add_to_wishlist,2,2,122,14
CMP006,CUST4777,Web,Mobile,add_to_cart,3,5,241,2
CMP004,CUST3479,Web,Desktop,add_to_cart,3,5,515,8
CMP005,CUST0257,Android,Tablet,add_payment_info,6,1,1573,15
CMP002,CUST3313,Web,Mobile,click_promotion,4,1,576,15
CMP003,CUST0924,iOS,Tablet,click_promotion,4,8,462,6
CMP001,CUST1780,iOS,Mobile,login,1,2,1306,8
CMP006,CUST1724,iOS,Mobile,share,3,5,546,5
CMP002,CUST3906,Web,Tablet,add_payment_info,6,7,695,20
CMP005,CUST1594,iOS,Mobile,purchase,7,9,401,1
CMP002,CUST3906,Android,Tablet,click_promotion,4,4,469,11
CMP005,CUST3361,iOS,Tablet,add_to_cart,3,2,38,7
CMP004,CUST3407,iOS,Tablet,sign_up,4,7,96,12
CMP001,CUST2633,Android,Tablet,search,2,1,1418,4
CMP005,CUST0364,Web,Tablet,add_to_cart,3,8,251,17
CMP001,CUST4961,Android,Tablet,remove_from_cart,0,4,1444,11
CMP002,CUST4505,Web,Desktop,view_item,1,7,1724,5
CMP003,CUST3843,Android,Mobile,share,3,3,1330,5
CMP002,CUST1041,iOS,Mobile,view_item,1,6,630,12
CMP005,CUST2223,Android,Tablet,search,2,7,1718,7
CMP005,CUST4296,Web,Mobile,search,2,7,1025,19
CMP002,CUST3595,Android,Mobile,add_to_cart,3,4,166,3
CMP004,CUST3029,iOS,Tablet,add_payment_info,6,7,1295,11
CMP001,CUST1702,Android,Mobile,search,2,1,958,5
CMP001,CUST1928,Web,Mobile,click_promotion,4,4,1433,9
CMP005,CUST0495,Android,Tablet,search,2,8,151,17
CMP006,CUST2671,iOS,Mobile,add_payment_info,6,7,902,3
CMP002,CUST2758,Web,Mobile,add_to_wishlist,2,6,1131,18
CMP004,CUST3703,Web,Desktop,purchase,7,1,773,9
CMP006,CUST1892,iOS,Mobile,sign_up,4,8,686,5
CMP005,CUST1834,iOS,Mobile,purchase,7,6,1150,9
CMP001,CUST1330,Android,Tablet,remove_from_cart,0,2,915,20
CMP002,CUST3894,Android,Tablet,add_to_cart,3,4,761,12
CMP002,CUST1733,Android,Tablet,share,3,7,847,4
CMP001,CUST3974,iOS,Tablet,remove_from_cart,0,8,650,14
CMP006,CUST3433,Android,Mobile,view_item,1,8,1177,20
CMP006,CUST2346,Android,Tablet,share,3,8,540,20
CMP005,CUST2922,Android,Mobile,add_payment_info,6,10,534,4
CMP006,CUST2767,iOS,Tablet,purchase,7,1,180,18
CMP006,CUST3224,iOS,Tablet,sign_up,4,7,364,11
CMP005,CUST0271,iOS,Mobile,purchase,7,10,1554,3
CMP002,CUST1759,Android,Mobile,login,1,6,639,8
CMP002,CUST2254,Web,Desktop,add_payment_info,6,3,746,2
CMP003,CUST0591,Web,Mobile,view_item,1,8,490,16
CMP005,CUST0168,Android,Tablet,click_promotion,4,1,1768,6
CMP003,CUST2271,iOS,Mobile,share,3,1,1461,2
CMP001,CUST4877,iOS,Mobile,add_to_cart,3,1,230,13
CMP001,CUST4053,Web,Mobile,begin_checkout,5,6,939,2
CMP003,CUST3683,Web,Desktop,begin_checkout,5,5,740,10
CMP003,CUST0972,Web,Desktop,login,1,3,815,3
CMP001,CUST0453,Android,Mobile,purchase,7,6,1497,7
CMP005,CUST0780,Web,Mobile,sign_up,4,2,623,9
CMP006,CUST2913,Android,Mobile,remove_from_cart,0,8,1769,9
CMP005,CUST1463,iOS,Mobile,share,3,4,39,4
CMP006,CUST3481,Android,Tablet,share,3,9,825,6
CMP006,CUST3934,iOS,Tablet,add_to_wishlist,2,10,944,9
CMP005,CUST2475,iOS,Mobile,sign_up,4,10,1767,1
CMP005,CUST4363,Android,Mobile,view_item,1,2,637,16
CMP004,CUST1439,Android,Mobile,remove_from_cart,0,10,1276,4
CMP003,CUST1469,iOS,Tablet,sign_up,4,9,188,19
CMP001,CUST1141,iOS,Tablet,view_item,1,9,471,15
CMP004,CUST0645,Web,Desktop,click_promotion,4,8,1263,9
CMP005,CUST1711,iOS,Mobile,add_to_wishlist,2,6,891,13
CMP005,CUST2101,iOS,Mobile,add_to_cart,3,7,1526,7
CMP005,CUST0072,Web,Desktop,click_promotion,4,7,268,13
CMP004,CUST2793,Android,Tablet,sign_up,4,6,931,6
CMP004,CUST4522,iOS,Mobile,view_item,1,1,435,9
CMP006,CUST0486,iOS,Mobile,remove_from_cart,0,7,801,18
CMP001,CUST0633,Android,Tablet,login,1,5,695,18
CMP006,CUST1431,Android,Mobile,view_item,1,10,1151,15
CMP006,CUST2673,Web,Tablet,login,1,1,767,5
CMP005,CUST4593,Web,Desktop,share,3,5,699,10
CMP003,CUST3223,Android,Mobile,sign_up,4,9,365,10
CMP006,CUST2688,Web,Tablet,view_item,1,4,582,2
CMP002,CUST0737,iOS,Mobile,search,2,10,742,9
CMP003,CUST2985,Android,Mobile,add_to_wishlist,2,2,1667,4
CMP006,CUST1478,iOS,Mobile,sign_up,4,8,220,8
CMP004,CUST3425,Web,Mobile,add_to_cart,3,6,354,18
CMP002,CUST2707,Web,Mobile,sign_up,4,7,407,2
CMP001,CUST0816,iOS,Mobile,sign_up,4,2,735,5
CMP002,CUST2897,Android,Tablet,add_to_wishlist,2,8,1451,17
CMP005,CUST4343,Web,Desktop,add_payment_info,6,4,132,10
CMP006,CUST2395,iOS,Tablet,search,2,1,498,9
CMP001,CUST3800,iOS,Mobile,begin_checkout,5,2,1066,6
CMP006,CUST4777,Web,Mobile,begin_checkout,5,9,97,3
CMP001,CUST0654,Web,Tablet,login,1,6,1606,12
CMP006,CUST0276,Web,Tablet,purchase,7,6,1685,18
CMP002,CUST3304,iOS,Tablet,add_to_cart,3,6,1120,2
CMP006,CUST0666,Android,Mobile,view_item,1,4,1132,4
CMP006,CUST3781,iOS,Mobile,add_payment_info,6,10,696,2
CMP005,CUST3795,Web,Tablet,login,1,8,1257,12
CMP005,CUST3848,Android,Mobile,share,3,3,948,17
CMP005,CUST1534,Web,Tablet,click_promotion,4,7,1125,5
CMP003,CUST0935,iOS,Mobile,purchase,7,7,119,14
CMP001,CUST0689,Web,Mobile,share,3,10,1036,11
CMP006,CUST4333,Android,Tablet,search,2,10,823,16
CMP006,CUST3166,Android,Tablet,add_to_wishlist,2,10,146,16
CMP005,CUST4141,iOS,Mobile,sign_up,4,5,310,4
CMP004,CUST1005,Web,Mobile,purchase,7,10,270,17
CMP006,CUST0470,iOS,Tablet,search,2,10,1359,2
CMP002,CUST0959,Android,Mobile,remove_from_cart,0,4,389,6
CMP003,CUST2250,iOS,Mobile,share,3,6,969,4
CMP003,CUST1643,Web,Desktop,remove_from_cart,0,9,1336,4
CMP005,CUST2809,iOS,Mobile,share,3,5,1482,4
CMP001,CUST1645,Android,Tablet,add_to_wishlist,2,3,885,10
CMP003,CUST0447,Android,Mobile,remove_from_cart,0,7,1656,12
CMP005,CUST0491,Android,Mobile,remove_from_cart,0,3,584,6
CMP005,CUST1875,iOS,Mobile,view_item,1,3,1728,20
CMP002,CUST4029,iOS,Tablet,remove_from_cart,0,3,550,19
CMP001,CUST4226,Web,Desktop,remove_from_cart,0,5,300,18
CMP002,CUST2905,Android,Tablet,search,2,7,671,13
CMP003,CUST2064,Android,Tablet,remove_from_cart,0,5,1769,11
CMP004,CUST1299,Web,Desktop,remove_from_cart,0,3,454,19
CMP002,CUST1868,iOS,Mobile,add_to_wishlist,2,2,898,2
CMP004,CUST2474,iOS,Tablet,purchase,7,4,1793,16
CMP004,CUST2303,Web,Mobile,login,1,1,1264,20
CMP004,CUST2945,Android,Mobile,click_promotion,4,1,1531,12
CMP004,CUST1364,iOS,Mobile,share,3,8,627,4
CMP003,CUST3132,Android,Tablet,purchase,7,10,570,8
CMP003,CUST0265,Web,Desktop,login,1,9,394,4
CMP002,CUST2375,Web,Tablet,view_item,1,2,1020,16
CMP003,CUST2572,Android,Mobile,search,2,6,554,9
CMP002,CUST3670,Android,Mobile,begin_checkout,5,5,1379,5
CMP001,CUST4207,iOS,Mobile,sign_up,4,5,1268,9
CMP004,CUST4382,iOS,Tablet,sign_up,4,5,295,7
CMP006,CUST2735,Android,Tablet,share,3,2,1034,7
CMP003,CUST2646,Android,Mobile,share,3,4,297,6
CMP004,CUST2195,Android,Mobile,search,2,2,1583,9
CMP002,CUST3863,Web,Tablet,click_promotion,4,5,1781,5
CMP001,CUST2556,iOS,Tablet,remove_from_cart,0,8,721,3
CMP004,CUST2058,Web,Desktop,view_item,1,3,679,7
CMP004,CUST4313,iOS,Tablet,add_payment_info,6,9,33,16
CMP003,CUST1144,Web,Mobile,purchase,7,2,696,11
CMP002,CUST4410,Web,Tablet,login,1,5,430,6
CMP001,CUST4423,iOS,Tablet,view_item,1,6,1059,10
CMP004,CUST3541,Android,Mobile,share,3,4,1509,19
CMP006,CUST1634,Android,Tablet,add_to_cart,3,1,679,18
CMP002,CUST1092,Web,Desktop,login,1,5,297,9
CMP004,CUST0980,Android,Mobile,begin_checkout,5,9,442,18
CMP004,CUST0566,Web,Mobile,sign_up,4,2,923,2
CMP001,CUST1876,Android,Mobile,add_to_wishlist,2,6,916,15
CMP004,CUST2619,Android,Tablet,sign_up,4,3,1566,8
CMP005,CUST4823,iOS,Tablet,search,2,6,1428,15
CMP005,CUST0816,iOS,Tablet,add_to_cart,3,7,1138,14
CMP003,CUST3265,Android,Tablet,click_promotion,4,4,1652,10
CMP003,CUST4642,Android,Tablet,remove_from_cart,0,3,1743,10
CMP001,CUST0711,Android,Mobile,add_to_cart,3,1,152,13
CMP006,CUST4288,Web,Mobile,add_to_cart,3,7,1445,16
CMP001,CUST2218,Web,Mobile,begin_checkout,5,5,1234,18
CMP002,CUST3723,Android,Mobile,share,3,3,1277,3
CMP001,CUST3040,iOS,Mobile,add_payment_info,6,6,987,19
CMP002,CUST1492,iOS,Tablet,add_to_cart,3,9,326,16
CMP003,CUST2329,Web,Mobile,login,1,6,937,15
CMP002,CUST2164,Android,Mobile,remove_from_cart,0,1,1757,10
CMP001,CUST2052,Android,Tablet,add_to_wishlist,2,6,1231,2
CMP006,CUST2493,Android,Tablet,remove_from_cart,0,4,781,3
CMP005,CUST0595,Android,Tablet,begin_checkout,5,10,1697,15
CMP002,CUST2810,iOS,Tablet,add_to_cart,3,9,890,10
CMP004,CUST4006,Web,Mobile,remove_from_cart,0,5,463,1
CMP006,CUST4218,Web,Mobile,begin_checkout,5,4,1513,7
CMP001,CUST3311,Android,Tablet,begin_checkout,5,3,364,1
CMP004,CUST2612,Web,Tablet,sign_up,4,9,1112,18
CMP006,CUST4949,iOS,Tablet,purchase,7,2,147,6
CMP005,CUST1038,Android,Tablet,add_to_wishlist,2,1,949,18
CMP002,CUST3216,iOS,Mobile,sign_up,4,9,1699,2
CMP006,CUST3944,Android,Mobile,add_to_cart,3,6,64,4
CMP005,CUST2933,Web,Mobile,click_promotion,4,10,375,9
CMP004,CUST1072,Android,Mobile,begin_checkout,5,6,1156,12
CMP001,CUST3452,iOS,Mobile,search,2,1,1133,11
CMP002,CUST2007,Web,Mobile,add_to_wishlist,2,8,955,2
CMP001,CUST1811,iOS,Mobile,login,1,5,347,8
CMP003,CUST2028,Web,Mobile,login,1,7,1363,12
CMP005,CUST2972,Web,Desktop,add_to_wishlist,2,4,1084,7
CMP003,CUST0894,iOS,Mobile,click_promotion,4,4,373,6
CMP002,CUST4971,Web,Mobile,login,1,2,785,16
CMP004,CUST1452,Web,Mobile,login,1,5,825,18
CMP006,CUST0311,iOS,Mobile,click_promotion,4,7,504,15
CMP004,CUST4487,Android,Tablet,search,2,4,1744,17
CMP005,CUST2195,Android,Mobile,share,3,9,285,15
CMP005,CUST2373,iOS,Tablet,search,2,4,870,5
CMP006,CUST2591,iOS,Mobile,search,2,1,1677,4
CMP005,CUST4895,Web,Desktop,begin_checkout,5,8,951,8
CMP003,CUST3262,Android,Tablet,purchase,7,4,707,11
CMP002,CUST0471,Android,Tablet,add_to_wishlist,2,7,846,3
CMP004,CUST1109,Android,Mobile,purchase,7,7,912,18
CMP002,CUST4156,Android,Mobile,begin_checkout,5,4,1492,5
CMP001,CUST2147,Web,Desktop,view_item,1,10,1648,14
CMP005,CUST4326,Android,Tablet,view_item,1,5,1729,3
CMP006,CUST2660,Android,Mobile,view_item,1,9,69,19
CMP001,CUST0017,Web,Desktop,view_item,1,4,259,20
CMP002,CUST0010,Web,Tablet,add_to_cart,3,4,171,11
CMP005,CUST1664,iOS,Tablet,sign_up,4,8,827,20
CMP006,CUST4965,Android,Tablet,sign_up,4,7,1042,17
CMP001,CUST1009,Web,Tablet,search,2,7,320,14
CMP003,CUST0702,Web,Desktop,view_item,1,4,39,6
CMP005,CUST3671,iOS,Tablet,begin_checkout,5,2,546,8
CMP003,CUST2528,Android,Tablet,search,2,2,1669,12
CMP004,CUST2788,Web,Tablet,remove_from_cart,0,3,1728,14
CMP004,CUST2031,iOS,Tablet,click_promotion,4,2,208,14
CMP003,CUST4082,iOS,Tablet,search,2,4,102,5
CMP005,CUST1760,Web,Mobile,login,1,7,1217,5
CMP004,CUST2842,Web,Tablet,search,2,3,151,5
CMP002,CUST2523,iOS,Mobile,begin_checkout,5,8,288,2
CMP006,CUST1875,Web,Mobile,add_payment_info,6,3,1091,1
CMP005,CUST4068,Web,Mobile,add_payment_info,6,8,450,13
CMP001,CUST4487,Android,Tablet,share,3,10,1687,15
CMP006,CUST2950,Android,Mobile,add_to_cart,3,8,1266,20
CMP006,CUST3293,Web,Desktop,remove_from_cart,0,2,596,20
CMP006,CUST0893,Web,Tablet,view_item,1,2,1230,11
CMP006,CUST3833,iOS,Tablet,view_item,1,6,217,19
CMP001,CUST3704,Android,Mobile,begin_checkout,5,7,455,9
CMP004,CUST1332,iOS,Mobile,purchase,7,6,623,16
CMP005,CUST2016,iOS,Tablet,add_to_wishlist,2,7,160,13
CMP003,CUST1944,Android,Tablet,begin_checkout,5,8,1067,1
CMP002,CUST4409,iOS,Mobile,view_item,1,7,1708,7
CMP002,CUST4040,Android,Tablet,search,2,2,1145,19
CMP001,CUST4854,Android,Mobile,remove_from_cart,0,10,1183,19
CMP001,CUST2800,Web,Desktop,add_to_wishlist,2,7,1464,10
CMP002,CUST0702,Android,Tablet,purchase,7,4,925,16
CMP004,CUST3628,iOS,Mobile,click_promotion,4,7,605,17
CMP006,CUST1381,iOS,Mobile,sign_up,4,3,332,1
CMP004,CUST1083,Android,Mobile,login,1,8,1535,16
CMP005,CUST2790,Web,Desktop,view_item,1,4,1635,15
CMP006,CUST0165,Android,Tablet,sign_up,4,4,907,20
CMP001,CUST4504,Android,Tablet,login,1,6,1008,14
CMP006,CUST2097,Web,Desktop,add_to_cart,3,7,529,7
CMP005,CUST2224,iOS,Tablet,click_promotion,4,8,1374,11
CMP004,CUST0335,Web,Mobile,search,2,10,69,15
CMP004,CUST3344,Android,Tablet,search,2,4,1126,14
CMP003,CUST2627,iOS,Mobile,sign_up,4,10,1605,20
CMP002,CUST4252,Web,Mobile,click_promotion,4,6,1096,1
CMP005,CUST2949,iOS,Mobile,add_payment_info,6,5,983,12
CMP004,CUST4853,Web,Tablet,share,3,2,1077,11
CMP003,CUST3798,Web,Desktop,add_payment_info,6,9,49,10
CMP003,CUST4232,Android,Mobile,begin_checkout,5,8,814,16
CMP006,CUST4122,Web,Tablet,add_to_cart,3,10,1581,11
CMP001,CUST0101,iOS,Mobile,click_promotion,4,2,492,12
CMP004,CUST3351,iOS,Tablet,purchase,7,8,198,4
CMP004,CUST2541,iOS,Mobile,add_payment_info,6,8,1091,18
CMP004,CUST1978,iOS,Tablet,click_promotion,4,6,613,11
CMP005,CUST2386,Web,Desktop,add_payment_info,6,8,217,12
CMP006,CUST2849,Web,Desktop,login,1,10,944,9
CMP005,CUST3092,Android,Mobile,add_to_wishlist,2,2,1785,16
CMP005,CUST0533,iOS,Mobile,add_to_cart,3,4,881,7
CMP004,CUST2128,iOS,Tablet,add_to_wishlist,2,8,1311,15
CMP006,CUST1763,iOS,Mobile,remove_from_cart,0,4,744,15
CMP006,CUST4648,iOS,Tablet,share,3,3,869,17
CMP005,CUST2522,Web,Mobile,search,2,4,1744,4
CMP002,CUST3724,Android,Mobile,begin_checkout,5,1,825,6
CMP006,CUST3099,Android,Mobile,view_item,1,6,1675,11
CMP002,CUST0357,Web,Mobile,share,3,1,1755,4
CMP005,CUST3671,Web,Desktop,view_item,1,7,567,10
CMP005,CUST4549,Web,Mobile,click_promotion,4,3,248,6
CMP006,CUST0631,Web,Mobile,share,3,4,684,10
CMP005,CUST2205,Web,Tablet,purchase,7,4,905,1
CMP005,CUST0950,Android,Mobile,share,3,6,228,2
CMP005,CUST2354,Web,Tablet,add_to_wishlist,2,3,459,3
CMP005,CUST0931,Android,Tablet,sign_up,4,5,1630,12
CMP002,CUST0785,Web,Desktop,remove_from_cart,0,5,477,1
CMP002,CUST2763,Web,Mobile,click_promotion,4,5,1770,10
CMP006,CUST4829,Android,Tablet,view_item,1,2,1282,11
CMP005,CUST4580,iOS,Tablet,begin_checkout,5,9,1012,18
CMP001,CUST3962,Web,Desktop,share,3,8,617,9
CMP006,CUST1998,iOS,Mobile,click_promotion,4,2,854,7
CMP006,CUST0739,iOS,Mobile,purchase,7,4,248,6
CMP003,CUST1157,Android,Mobile,share,3,4,1357,10
CMP004,CUST4022,iOS,Tablet,share,3,8,1774,7
CMP006,CUST0921,Web,Tablet,search,2,6,794,9
CMP005,CUST3482,Web,Mobile,add_to_wishlist,2,8,490,19
CMP006,CUST4629,Android,Mobile,begin_checkout,5,5,995,11
CMP002,CUST4923,iOS,Tablet,add_payment_info,6,2,1768,17
CMP004,CUST1632,Web,Mobile,add_payment_info,6,5,1217,6
CMP004,CUST1590,Web,Mobile,add_to_wishlist,2,8,350,17
CMP006,CUST3446,Web,Mobile,remove_from_cart,0,1,1576,3
